date,season,hometeam,awayteam,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,qbelo_prob1,qbelo_prob2,correct?
20091115,2009,18,22,1294.744,1690.012,0.129975496,0.870024504,28.55477788,230.5535123,-7.051033988,11.59118334,0.157698452,0.842301548,1
20091115,2009,5,2,1496.349,1568.858,0.489195363,0.510804637,58.65389659,107.7769219,-13.45265477,-4.514647571,0.4611964,0.5388036,0
20091115,2009,24,15,1511.455,1444.239,0.681591743,0.318408257,81.35437166,116.3269212,-10.87246184,-2.002814004,0.672152182,0.327847818,0
20091115,2009,14,21,1708.272,1652.596,0.667004296,0.332995704,244.811546,234.5077163,21.01149109,23.98523595,0.607926885,0.392073115,1
20091115,2009,27,7,1689.466,1543.63,0.770947594,0.229052406,141.6890882,147.5334475,19.18996393,21.36149627,0.729870901,0.270129099,0
20091115,2009,17,26,1566.454,1598.255,0.547632318,0.452367682,166.2538019,146.2105889,9.150479559,-12.85819378,0.580009442,0.419990558,1
20091115,2009,31,4,1514.586,1427.598,0.705767015,0.294232985,97.42370422,63.74790289,9.450627545,-4.661956464,0.647640922,0.352359078,1
20091115,2009,19,30,1502.472,1394.171,0.730586596,0.269413404,75.42799789,110.4628277,-26.05501613,30.80394669,0.636387538,0.363612462,1
20091115,2009,1,28,1585.72,1423.433,0.787240127,0.212759873,184.8109941,86.80320096,1.810252534,-0.934416697,0.751125905,0.248874095,1
20091115,2009,32,10,1395.465,1536.716,0.391994519,0.608005481,89.6504638,111.2331622,-10.27966247,-3.35661755,0.389395629,0.610604371,0
20091115,2009,20,11,1624.41,1263.213,0.920808794,0.079191206,154.90242,64.53759475,29.74889818,-4.204385447,0.936833409,0.063166591,1
20091115,2009,25,16,1356.848,1319.848,0.642713069,0.357286931,-3.301219162,71.13116932,-34.22365288,9.262860653,0.607445838,0.392554162,0
20091115,2009,12,9,1477.945,1617.211,0.394721206,0.605278794,159.3604248,157.2545558,8.44919304,13.72735154,0.408964866,0.591035134,0
20091116,2009,8,3,1336.33,1594.849,0.247128725,0.752871275,59.25829334,111.4277115,21.28911729,7.542693291,0.338410066,0.661589934,1
20091119,2009,5,19,1519.953,1507.959,0.609024379,0.390975621,72.49830013,76.5702899,-5.857820262,-24.18111932,0.637305186,0.362694814,0
20091122,2009,11,8,1259.378,1323.459,0.501322544,0.498677456,71.11441421,32.51514185,-0.705756442,6.853085681,0.496993542,0.503006458,0
20091122,2009,9,32,1587.169,1425.671,0.786478406,0.213521594,147.6294191,93.79484859,8.228415617,-7.693486949,0.78440661,0.21559339,1
20091122,2009,23,2,1559.855,1545.254,0.612591871,0.387408129,114.1501601,103.3667252,4.753371515,-6.4940135,0.643926856,0.356073144,1
20091122,2009,12,29,1507.987,1443.018,0.678778012,0.321221988,160.4167304,31.72411978,8.554886209,-32.34060678,0.728246836,0.271753164,1
20091122,2009,16,27,1346.077,1656.282,0.195995456,0.804004544,65.38172758,121.0206112,5.924996749,7.896227248,0.21680596,0.78319404,0
20091122,2009,3,14,1607.72,1712.649,0.442789203,0.557210797,105.0290378,248.3014524,3.966221779,21.7058697,0.402391031,0.597608969,1
20091122,2009,6,26,1467.663,1578.672,0.434172069,0.565827931,126.1564994,162.1640773,0.669055835,-4.238539922,0.421154072,0.578845928,1
20091122,2009,25,7,1330.618,1576.814,0.260562304,0.739437696,40.07360413,139.4749108,15.24783996,16.26415312,0.266797584,0.733202416,0
20091122,2009,21,24,1648.22,1495.521,0.777849189,0.222150811,242.9440899,75.69384621,27.00416091,-13.15910147,0.818441529,0.181558471,1
20091122,2009,10,17,1506.51,1586.037,0.479106141,0.520893859,72.22948482,174.9447007,-47.87908369,13.03840499,0.390862536,0.609137464,1
20091122,2009,20,28,1628.245,1413.849,0.83317977,0.16682023,161.9363593,76.90113451,31.77842294,-5.838729084,0.852286799,0.147713201,1
20091122,2009,15,4,1460.173,1409.88,0.660086532,0.339913468,125.4887708,42.11205121,2.678251488,-25.12961535,0.690004678,0.309995322,1
20091122,2009,30,22,1388.684,1694.062,0.200411094,0.799588906,104.4806012,219.4631096,26.2726361,5.466422835,0.211898142,0.788101858,1
20091122,2009,18,1,1290.695,1595.304,0.201121402,0.798878598,50.04677469,201.6736819,4.047516112,10.15108382,0.232239532,0.767760468,1
20091123,2009,13,31,1537.36,1532.304,0.5994742,0.4005258,184.5792686,109.9075025,21.69523137,15.21999533,0.64154629,0.35845371,0
20091126,2009,9,25,1589.853,1352.96,0.850411964,0.149588036,139.5466077,46.73101294,3.775589149,17.81415237,0.827351124,0.172648876,1
20091126,2009,11,12,1266.289,1519.791,0.252541208,0.747458792,96.01859106,175.4574878,11.78161981,15.64752057,0.245061145,0.754938855,1
20091126,2009,10,23,1474.134,1570.221,0.455381218,0.544618782,122.6064015,131.6159386,11.27959987,13.24859216,0.473464675,0.526535325,0
20091129,2009,7,8,1554.472,1316.549,0.851164654,0.148835346,139.182058,58.89702143,15.30451904,19.70137119,0.836377874,0.163622126,1
20091129,2009,24,5,1483.836,1493.706,0.578679216,0.421320784,51.75094699,64.05045131,-24.472596,-9.788853657,0.545866071,0.454133929,1
20091129,2009,18,28,1282.725,1404.092,0.419585658,0.580414342,57.24245218,81.40667268,14.40090211,-3.294023549,0.456304217,0.543695783,1
20091129,2009,3,27,1598.165,1631.194,0.54588054,0.45411946,108.6545952,42.62148,5.580689399,-79.49990695,0.640223547,0.359776453,1
20091129,2009,26,32,1592.361,1422.987,0.793993115,0.206006885,160.118317,96.68190761,-5.049493056,-5.865283093,0.772720094,0.227279906,1
20091129,2009,17,16,1618.414,1371.165,0.857838209,0.142161791,175.8350493,67.77736266,12.83165902,6.82656445,0.844851154,0.155148846,1
20091129,2009,13,14,1520.192,1722.204,0.312446912,0.687553088,182.6011627,242.6967977,19.62141682,17.81824891,0.332068976,0.667931024,1
20091129,2009,29,15,1431.214,1469.128,0.538901109,0.461098891,38.55427536,127.8246762,-27.30849865,3.712291593,0.504154172,0.495845828,1
20091129,2009,4,19,1400.925,1534.206,0.4029816,0.5970184,43.6505472,83.55518749,-23.10388659,-19.47961456,0.41700732,0.58299268,0
20091129,2009,31,1,1549.472,1603.274,0.51610964,0.48389036,119.03953,81.70925614,19.02500928,-110.7461042,0.684648174,0.315351826,1
20091129,2009,2,30,1534.887,1376.161,0.783786511,0.216213489,111.8936041,88.78909875,-1.905873389,17.11325308,0.760688183,0.239311817,1
20091129,2009,20,6,1638.002,1453.974,0.807449243,0.192550757,176.0452124,122.1498811,37.24392836,-1.367706086,0.846945144,0.153054856,1
20091130,2009,22,21,1706.585,1659.905,0.655404595,0.344595405,223.1149618,243.571599,7.019027805,25.96770742,0.611385491,0.388614509,1
20091203,2009,4,24,1436.542,1504.263,0.496084246,0.503915754,53.80425613,51.97336678,-16.8718378,-23.13775631,0.506391793,0.493608207,0
20091206,2009,15,13,1442.797,1507.267,0.500762731,0.499237269,123.8709765,183.930092,1.549827159,19.30481066,0.486760974,0.513239026,0
20091206,2009,1,20,1589.926,1649.404,0.507946128,0.492053872,202.524098,195.7689045,13.645321,45.24357797,0.440397324,0.559602676,0
20091206,2009,7,11,1560.497,1251.702,0.89583098,0.10416902,126.2105892,77.37912333,8.053558697,1.872804949,0.882802507,0.117197493,1
20091206,2009,14,31,1735.13,1562.82,0.796743841,0.203256159,237.0816485,128.4486155,14.11976182,22.77830158,0.769374219,0.230625781,1
20091206,2009,27,25,1618.783,1345.356,0.87524395,0.12475605,138.2249945,52.6237817,14.85204081,19.86982913,0.854078524,0.145921476,0
20091206,2009,23,9,1536.583,1597.457,0.505937512,0.494062488,121.463612,149.3498019,7.509999283,8.488406795,0.486828073,0.513171927,0
20091206,2009,28,29,1423.712,1457.545,0.544732992,0.455267008,76.97844181,58.47850939,-5.343437803,-15.9809567,0.554129722,0.445870278,1
20091206,2009,19,21,1498.589,1639.631,0.392281297,0.607718703,73.87255351,225.7000216,-23.34695083,15.73353335,0.319731384,0.680268616,0
20091206,2009,32,22,1417.825,1726.859,0.19705986,0.80294014,104.0805759,247.6184331,-1.872684781,18.91981204,0.183714431,0.816285569,1
20091206,2009,5,30,1473.279,1370.72,0.724031294,0.275968706,27.68836331,103.2970844,-29.93422984,23.51158328,0.651434412,0.348565588,1
20091206,2009,6,18,1442.572,1263.105,0.803334232,0.196665768,110.65081,55.8714777,-7.048856328,12.99536976,0.73803857,0.26196143,1
20091206,2009,8,17,1310.524,1626.883,0.190473148,0.809526852,57.39444216,189.0059749,17.96501299,18.77553887,0.20275303,0.79724697,1
20091206,2009,16,10,1362.697,1507.771,0.386762143,0.613237857,72.42584772,123.3443382,8.809478759,11.08458821,0.37481829,0.62518171,1
20091206,2009,2,26,1540.329,1597.523,0.511231847,0.488768153,91.3561831,155.3634834,-15.65470925,-7.17443523,0.488742688,0.511257312,1
20091207,2009,12,3,1534.378,1610.575,0.483891798,0.516108202,190.753974,111.6172933,22.51338762,6.783003978,0.597493814,0.402506186,1
20091210,2009,8,27,1303.415,1590.105,0.218206253,0.781793747,74.4830777,147.9010451,25.61108011,18.94746407,0.238030466,0.761969534,0
20091213,2009,14,10,1743.928,1533.638,0.829868647,0.170131353,233.7469466,113.7437224,11.7464228,5.730050919,0.803588286,0.196411714,1
20091213,2009,16,4,1336.83,1417.26,0.477809033,0.522190967,49.87643411,43.39191725,-2.905701986,-21.23441535,0.49682846,0.50317154,1
20091213,2009,30,24,1358.421,1523.546,0.359769244,0.640230756,86.88681961,40.11140202,14.13087169,-34.47060334,0.404646091,0.595353909,1
20091213,2009,21,5,1630.905,1485.577,0.770430794,0.229569206,227.0055873,30.14545724,15.59963953,-27.20897138,0.806276671,0.193723329,1
20091213,2009,2,22,1506.137,1731.777,0.28399751,0.71600249,84.02221852,258.9468686,-18.53895607,23.63803919,0.231059439,0.768940561,1
20091213,2009,15,19,1460.683,1507.315,0.526409077,0.473590923,120.5488368,85.58099941,-0.188734023,-16.32538033,0.559346561,0.440653439,0
20091213,2009,31,18,1554.021,1255.327,0.890278691,0.109721309,131.1824756,24.48468,23.00631655,-11.1652588,0.879326285,0.120673715,1
20091213,2009,6,12,1450.35,1561.758,0.433607901,0.566392099,102.4232023,196.026352,-10.81021735,24.02390729,0.357223381,0.642776619,1
20091213,2009,20,7,1623.498,1564.767,0.670898775,0.329101225,188.6940793,110.5100723,39.44398647,-0.199377685,0.711021568,0.288978432,1
20091213,2009,23,26,1557.092,1631.715,0.48615493,0.51384507,119.6906645,151.7635716,6.248025525,-8.615669347,0.487496679,0.512503321,1
20091213,2009,13,28,1489.381,1436.158,0.663860614,0.336139386,174.4148088,86.05846931,13.58192852,-0.536252162,0.639743185,0.360256815,1
20091213,2009,3,11,1583.195,1247.432,0.909453248,0.090546752,87.35474678,49.79920875,-5.687419486,-16.73816429,0.886885685,0.113114315,1
20091213,2009,25,32,1374.035,1412.907,0.537530491,0.462469509,76.33432596,133.3109731,30.7316098,12.83614807,0.557569048,0.442430952,0
20091213,2009,9,17,1576.948,1633.992,0.511447604,0.488552396,175.5540215,200.4259713,21.16609621,23.54676012,0.510730775,0.489269225,0
20091214,2009,29,1,1445.099,1615.832,0.352367652,0.647632348,75.53963268,214.9189441,-6.651347217,19.16047799,0.333294705,0.666705295,0
20091217,2009,15,14,1443.596,1751.685,0.197922012,0.802077988,106.9491448,219.6873866,-6.97914335,4.129321635,0.208771277,0.791228723,1
20091219,2009,22,9,1739.115,1562.716,0.800529072,0.199470928,267.7937552,179.8139217,26.87958054,22.2377415,0.795560186,0.204439814,0
20091220,2009,3,6,1589.06,1432.69,0.781479341,0.218520659,93.89334049,100.4503772,-2.133751657,-11.25611905,0.759535366,0.240464634,1
20091220,2009,10,25,1525.881,1340.405,0.808741862,0.191258138,122.1135802,64.11050077,9.628477277,17.87292968,0.79470963,0.20529037,0
20091220,2009,27,12,1553.947,1579.419,0.556641192,0.443358808,122.8978056,181.1976927,5.498471141,15.40838224,0.502010955,0.497989045,1
20091220,2009,26,29,1651.845,1482.824,0.793660541,0.206339459,154.7987247,69.8023587,-6.667309308,-9.187416846,0.772453415,0.227546585,1
20091220,2009,16,8,1318.364,1339.572,0.56269012,0.43730988,34.12166043,64.93453068,-10.63780372,19.5562526,0.513643994,0.486356006,0
20091220,2009,31,19,1561.014,1524.402,0.642200019,0.357799981,139.4852346,87.24648342,26.00738023,-14.67636931,0.673682258,0.326317742,1
20091220,2009,17,7,1648.224,1545.795,0.723881743,0.276118257,196.4476769,106.6453259,20.38027497,-2.121781985,0.730518429,0.269481571,1
20091220,2009,18,13,1248.334,1510.64,0.243095147,0.756904853,10.14550926,187.2236353,-17.77658123,19.30724534,0.230815383,0.769184617,1
20091220,2009,11,1,1241.567,1578.106,0.173201675,0.826798325,36.12266638,182.4715148,-22.73952726,1.978739425,0.167122696,0.832877304,1
20091220,2009,5,20,1475.528,1642.47,0.357363603,0.642636397,34.44132321,177.759419,-23.70058983,32.00445698,0.279945452,0.720054548,0
20091220,2009,24,2,1545.418,1498.799,0.655325285,0.344674715,53.22890696,98.50702113,-18.68018204,-9.692089676,0.634264766,0.365735234,0
20091220,2009,4,21,1435.726,1640.954,0.308483798,0.691516202,37.35139234,216.0168083,-23.19295704,9.325268093,0.27120459,0.72879541,1
20091220,2009,28,30,1414.899,1336.549,0.695336695,0.304663305,87.02796515,61.23949628,-0.024691636,0.600666446,0.73512339,0.26487661,0
20091221,2009,32,23,1446.537,1536.962,0.463475659,0.536524341,135.3795014,146.4214169,13.22860481,19.30100049,0.469959907,0.530040093,1
20091225,2009,31,17,1570.497,1655.338,0.471477505,0.528522495,144.1950642,196.7790627,27.061926,19.52695407,0.466636267,0.533363733,1
20091227,2009,8,25,1363.449,1353.057,0.606826335,0.393173665,23.48412073,62.55490241,-18.8305338,16.20148402,0.552179367,0.447820633,1
20091227,2009,27,3,1559.985,1601.842,0.533256283,0.466743717,147.6709012,113.4098653,17.61009538,7.731198312,0.54418345,0.45581655,1
20091227,2009,26,10,1661.946,1513.229,0.773863018,0.226136982,158.0628014,122.5899158,-4.70190551,9.385221211,0.747722842,0.252277158,1
20091227,2009,14,24,1757.422,1526.277,0.846153789,0.153846211,230.162954,41.67176297,9.160639285,-23.52474493,0.846010464,0.153989536,0
20091227,2009,1,18,1584.518,1242.148,0.912536795,0.087463205,167.6795054,12.41879739,-5.516202227,-15.7511081,0.901942327,0.098057673,1
20091227,2009,22,30,1701.719,1379.547,0.902800953,0.097199047,252.6832828,67.41610385,17.9803653,3.658936911,0.909583835,0.090416165,0
20091227,2009,29,11,1472.723,1235.155,0.850905585,0.149094415,53.69219043,93.85794,-16.78313014,41.01475558,0.801641774,0.198358226,1
20091227,2009,12,28,1573.381,1371.902,0.822587369,0.177412631,203.9436887,78.09238022,26.01096111,-4.49124952,0.83426028,0.16573972,1
20091227,2009,23,5,1569.276,1515.902,0.664054553,0.335945447,159.7479392,55.53185623,24.99921157,-11.97029383,0.683173257,0.316826743,0
20091227,2009,21,15,1653.014,1437.859,0.83378616,0.16621384,199.0957408,110.7928679,0.398470936,-4.708324617,0.825713371,0.174286629,1
20091227,2009,32,9,1414.223,1600.112,0.332723426,0.667276574,117.6196411,184.195701,3.687244419,23.31674408,0.318483823,0.681516177,1
20091227,2009,2,4,1517.939,1423.665,0.714400826,0.285599174,100.3293224,87.96348,-8.296334581,29.24414755,0.647351096,0.352648904,1
20091227,2009,7,16,1538.68,1294.487,0.855679329,0.144320671,116.963796,55.22835351,3.14354216,0.447433,0.848191377,0.151808623,1
20091227,2009,19,13,1514.92,1516.825,0.589815814,0.410184186,90.57983318,197.8183082,-12.27587597,23.63921954,0.53170861,0.46829139,0
20091228,2009,6,20,1419.908,1602.096,0.337470194,0.662529806,73.91376069,161.7274595,-23.96162135,22.38825438,0.276240725,0.723759275,0
20100103,2009,28,31,1360.307,1540.049,0.340625495,0.659374505,59.09751129,127.9176407,-13.76412151,17.57011798,0.3422895,0.6577105,1
20100103,2009,4,14,1405.729,1704.465,0.206608258,0.793391742,36.02065419,225.5966422,-15.34088794,6.419451404,0.20486428,0.79513572,0
20100103,2009,25,3,1332.468,1589.036,0.249224224,0.750775776,52.83711594,103.037648,10.53251658,2.158529774,0.283758678,0.716241322,1
20100103,2009,11,6,1228.056,1447.143,0.291730121,0.708269879,26.35860067,88.18896399,-18.51679193,-15.62593863,0.295627782,0.704372218,1
20100103,2009,5,22,1564.98,1671.342,0.440754922,0.559245078,70.92188203,96.82789832,-3.676766239,-141.8608588,0.642162061,0.357837939,1
20100103,2009,8,15,1384.038,1427.93,0.530339535,0.469660465,23.66726347,108.1388227,-17.79743574,-5.799931007,0.503285945,0.496714055,1
20100103,2009,9,26,1618.344,1667.661,0.522554335,0.477445665,182.654559,164.2265084,21.38033587,-1.38495675,0.546393841,0.453606159,1
20100103,2009,20,23,1574.86,1520.198,0.665706569,0.334293431,167.106267,153.24576,23.95824544,20.4981614,0.66283978,0.33716022,1
20100103,2009,10,16,1507.514,1289.224,0.836272126,0.163727874,126.5879656,57.58888679,10.91498506,1.605327991,0.832747217,0.167252783,0
20100103,2009,17,32,1685.786,1395.991,0.885173786,0.114826214,203.2665353,106.1044704,21.79434267,-2.254703178,0.885918501,0.114081499,1
20100103,2009,13,21,1542.079,1662.944,0.420289571,0.579710429,197.2111257,217.2873228,22.1536673,9.474338384,0.422710731,0.577289269,0
20100103,2009,30,2,1409.924,1535.875,0.413173365,0.586826635,65.57632836,110.0993227,2.556102319,-2.996517689,0.38718254,0.61281746,1
20100103,2009,19,27,1489.666,1572.791,0.473939665,0.526060335,97.83883557,135.7868708,-8.03258097,10.78757538,0.455218095,0.544781905,1
20100103,2009,18,29,1237.586,1479.822,0.264978233,0.735021767,4.923729053,60.44772986,-18.71108687,-12.56620392,0.258827734,0.741172266,1
20100103,2009,24,7,1579.234,1543.943,0.640450829,0.359549171,38.27494108,114.8650696,-24.04691862,1.937001848,0.590190959,0.409809041,1
20100103,2009,1,12,1589.08,1584.976,0.598157674,0.401842326,174.8511183,195.9657518,-1.65458569,20.72144465,0.555988035,0.444011965,0
20100109,2009,9,26,1648.864,1637.142,0.608651487,0.391348513,186.0027709,151.4905021,21.98542505,-7.683712036,0.661194301,0.338805699,1
20100109,2009,7,24,1518.926,1604.251,0.470783295,0.529216705,95.31227842,37.66780931,-7.936243836,-23.14813858,0.469695219,0.530304781,1
20100110,2009,21,3,1638.206,1599.11,0.64547892,0.35452108,201.6601083,86.37901312,1.187014179,-6.278714163,0.696111342,0.303888658,0
20100110,2009,1,12,1548.373,1625.683,0.482291895,0.517708105,162.3580192,209.4135375,-7.818405942,26.40926524,0.418855988,0.581144012,0
20100116,2009,22,1,1641.259,1568.635,0.688309402,0.311690598,258.8569255,201.1804593,31.72426434,11.98373442,0.775850873,0.224149127,1
20100116,2009,14,3,1648.042,1639.705,0.604000412,0.395999588,211.5250978,71.36565553,-0.937293339,-13.47145725,0.658253707,0.341746293,1
20100117,2009,20,9,1597.926,1671.89,0.487102629,0.512897371,192.1658612,188.4779254,35.29013024,22.12373106,0.538230367,0.461769633,1
20100117,2009,17,24,1688.527,1626.623,0.674918966,0.325081034,192.2295976,53.47708505,15.18615669,-14.08609378,0.757592795,0.242407205,0
20100124,2009,22,20,1661.591,1633.623,0.630687384,0.369312616,263.2136483,197.3782952,32.31641252,36.13184077,0.663368937,0.336631063,1
20100124,2009,14,24,1670.195,1646.481,0.624965596,0.375034404,210.2820114,47.18275683,-1.511971899,-16.5289532,0.602503467,0.397496533,1
20100207,2009,22,14,1671.416,1689.222,0.474397518,0.525602482,256.2476707,226.7486049,27.21760308,6.796923446,0.550009147,0.449990853,1
20100909,2010,22,20,1635.077,1584.199,0.660841705,0.339158295,263.8746252,193.7714907,23.13872028,15.98318229,0.656196785,0.343803215,1
20100912,2010,6,11,1476.273,1310.527,0.790556108,0.209443892,107.0064463,73.18209985,-1.797614684,0.343542437,0.746033259,0.253966741,1
20100912,2010,13,14,1546.211,1608.682,0.503639459,0.496360541,177.4012816,230.8209974,7.100586977,14.76011129,0.46857311,0.53142689,0
20100912,2010,21,7,1566.741,1499.37,0.681785352,0.318214648,176.7285338,93.67380475,4.342860376,-3.434721752,0.675158102,0.324841898,1
20100912,2010,15,10,1441.55,1467.711,0.555662147,0.444337853,110.6084515,123.1415764,-1.272848264,2.526900515,0.569134069,0.430865931,1
20100912,2010,27,2,1562.39,1538.437,0.625288004,0.374711996,53.07460413,112.9300694,-23.86754509,-0.46892066,0.514660491,0.485339509,1
20100912,2010,18,1,1316.472,1533.868,0.293745503,0.706254497,112.90158,42.26327936,21.2687061,-39.57172572,0.457170995,0.542829005,1
20100912,2010,4,19,1476.435,1482.581,0.583896778,0.416103222,75.14992046,100.9507169,-1.156462352,-2.388211832,0.450463284,0.549536716,1
20100912,2010,30,8,1428.762,1436.429,0.58176796,0.41823204,54.04379343,53.18857052,-7.510965562,-3.434675659,0.588458429,0.411541571,1
20100912,2010,28,29,1401.591,1498.466,0.454256455,0.545743545,50.4483317,74.69019411,-11.03546908,-4.053802492,0.44738088,0.55261912,0
20100912,2010,23,5,1499.755,1565.042,0.499586974,0.500413026,131.4893377,73.52582579,3.133920102,-5.091403251,0.635545376,0.364454624,1
20100912,2010,26,12,1577.744,1571.948,0.60049656,0.39950344,130.674915,197.3318025,-3.108612828,10.33400467,0.529757784,0.470242216,0
20100912,2010,32,9,1430.5,1592.462,0.363973738,0.636026262,138.9461626,150.4296159,7.670328876,3.069869795,0.423239878,0.576760122,0
20100912,2010,31,25,1535.313,1383.262,0.777203945,0.222796055,116.8535828,120.5795697,2.619688086,16.34640478,0.703706861,0.296293139,1
20100913,2010,24,3,1586.636,1580.034,0.601609107,0.398390893,73.91765576,75.75172959,-3.559559663,-5.261433737,0.572130543,0.427869457,0
20100913,2010,16,17,1400.114,1614.113,0.297818602,0.702181398,73.80453605,175.0796675,-0.908396167,5.753242666,0.33234247,0.66765753,0
20100919,2010,17,15,1582.788,1459.709,0.746998877,0.253001123,177.1081342,124.3176101,6.479813868,5.645373442,0.722155305,0.277844695,1
20100919,2010,31,27,1548.527,1576.407,0.553217639,0.446782361,125.2671848,53.37768482,6.695504691,-22.52262749,0.588946766,0.411053234,0
20100919,2010,12,4,1597.752,1454.936,0.767863257,0.232136743,181.0457636,71.33491919,1.674284974,-3.00613987,0.809996808,0.190003192,1
20100919,2010,14,23,1584.905,1526.171,0.670902588,0.329097412,249.8107907,132.7655966,23.51700234,3.615353535,0.650369661,0.349630339,1
20100919,2010,9,6,1566.568,1483.066,0.70158276,0.29841724,158.6430662,115.625292,7.023101441,2.601688869,0.66972783,0.33027217,0
20100919,2010,5,30,1538.626,1440.063,0.719411496,0.280588504,50.89735808,61.73408482,-16.15106695,-3.290271589,0.624597913,0.375402087,0
20100919,2010,32,13,1456.394,1569.988,0.430520082,0.569479918,132.4798408,156.7014687,4.053651538,-3.604348807,0.505824104,0.494175896,0
20100919,2010,24,21,1578.015,1582.998,0.585522428,0.414477572,65.14622654,193.5350968,-7.76729629,12.52899884,0.529428146,0.470571854,1
20100919,2010,20,19,1572.653,1504.08,0.683284624,0.316715376,181.0773758,97.31479953,8.836965734,-4.086759948,0.646858461,0.353141539,0
20100919,2010,2,1,1524.421,1542.711,0.566819,0.433181,110.3048386,53.43240635,-1.758090043,-32.00857594,0.656231496,0.343768504,1
20100919,2010,10,28,1449.552,1437.675,0.608863996,0.391136004,122.6144937,68.96309602,2.137014158,-1.226313469,0.539275026,0.460724974,1
20100919,2010,8,16,1425.127,1431.439,0.583664592,0.416335408,112.4392628,68.28059297,55.05113139,-3.624947896,0.585940774,0.414059226,0
20100919,2010,25,18,1370.048,1307.629,0.675569067,0.324430933,112.791638,101.4859536,11.6351187,14.49745758,0.65672757,0.34327243,1
20100919,2010,7,3,1483.113,1588.655,0.441918752,0.558081248,113.5582329,72.25621577,6.679228395,-6.74611896,0.452939177,0.547060823,0
20100919,2010,11,26,1303.734,1551.939,0.25834031,0.74165969,75.35770784,105.8695997,4.0694985,-17.78881559,0.37532468,0.62467532,1
20100920,2010,29,22,1462.382,1646.623,0.33483297,0.66516703,65.0283887,258.5274773,-8.682015072,19.30821035,0.33483446,0.66516554,1
20100926,2010,21,4,1561.145,1440.801,0.744011854,0.255988146,186.4916631,70.53391448,8.380832032,4.8986096,0.788253433,0.211746567,1
20100926,2010,22,2,1655.429,1554.582,0.722057812,0.277942188,259.1161,124.2387658,18.63711119,5.296778092,0.695805831,0.304194169,0
20100926,2010,16,29,1444.615,1453.576,0.579954452,0.420045548,59.56317005,80.51786331,-7.802411962,-0.503177015,0.555129085,0.444870915,1
20100926,2010,23,31,1506.112,1523.799,0.56767109,0.43232891,121.6142534,106.4246976,-2.141085736,-3.060514178,0.615052745,0.384947255,0
20100926,2010,5,7,1497.605,1503.487,0.584265961,0.415734039,91.59084,105.766145,31.3455271,2.449223049,0.532723066,0.467276934,0
20100926,2010,20,11,1549.238,1297.121,0.861221452,0.138778548,156.8408126,83.28019696,-3.723164136,7.827268138,0.79672754,0.20327246,1
20100926,2010,30,27,1481.084,1601.135,0.421431663,0.578568337,80.51308244,95.34206552,6.263740798,22.85521608,0.401854901,0.598145099,1
20100926,2010,13,9,1581.667,1535.278,0.655026169,0.344973831,175.0934252,165.0423859,5.771846895,9.871606232,0.622312365,0.377687635,0
20100926,2010,28,17,1415.828,1597.976,0.337521678,0.662478322,72.44742249,184.4124709,0.577165442,9.807991563,0.378541954,0.621458046,0
20100926,2010,19,24,1527.496,1599.867,0.48939387,0.51060613,92.5645355,79.07001433,-6.257553965,-0.417037577,0.514460305,0.485539695,0
20100926,2010,1,25,1512.549,1376.786,0.760547723,0.239452277,42.14203542,84.63979188,-36.05333261,-9.485422524,0.674687882,0.325312118,1
20100926,2010,3,8,1568.281,1411.951,0.781440017,0.218559983,50.75040163,109.0817093,-17.16172008,50.61979808,0.723187798,0.276812202,1
20100926,2010,18,32,1300.891,1444.715,0.388470154,0.611529846,96.54385519,148.3505431,11.30153551,11.78632012,0.373865453,0.626134547,0
20100926,2010,15,26,1444.521,1558.551,0.429904851,0.570095149,104.6555913,110.7155637,-4.467904638,-14.47639281,0.492896843,0.507103157,1
20100926,2010,10,14,1471.4,1604.963,0.40259111,0.59740889,137.6973697,253.6223477,9.571601424,24.24693074,0.388210158,0.611789842,1
20100927,2010,6,12,1514.356,1611.887,0.45332046,0.54667954,135.1226605,199.2355088,12.2202887,10.68544333,0.485858892,0.514141108,0
20101003,2010,8,7,1403.692,1535.177,0.405471414,0.594528586,112.741783,96.65932872,49.91884501,-2.226646253,0.433715065,0.566284935,0
20101003,2010,15,14,1417.119,1626.109,0.303883407,0.696116593,76.19209878,262.2972181,-18.47625565,27.37201941,0.261296644,0.738703356,0
20101003,2010,18,28,1335.243,1444.929,0.436043947,0.563956053,98.24594544,72.11883093,11.58750386,0.38401139,0.435852623,0.564147377,0
20101003,2010,27,3,1627.926,1576.539,0.661498105,0.338501895,107.0878981,76.64556692,27.58537157,-3.356051433,0.654876073,0.345123927,0
20101003,2010,22,5,1633.777,1465.915,0.792565812,0.207434188,263.5834555,84.16126541,19.93893335,26.06346345,0.809111655,0.190888345,1
20101003,2010,17,1,1568.875,1515.591,0.663938967,0.336061033,179.0317493,39.93306188,6.627231187,-35.35515275,0.721899282,0.278100718,1
20101003,2010,31,10,1558.558,1450.254,0.730589995,0.269410005,104.064333,157.4764102,-4.087670747,18.98254164,0.668961689,0.331038311,0
20101003,2010,23,6,1471.353,1529.741,0.509514284,0.490485716,127.4570057,136.028365,0.887344698,12.06212649,0.479072308,0.520927692,0
20101003,2010,12,11,1596.503,1290.552,0.894293308,0.105706692,215.2987543,86.61340431,18.18279394,9.102508405,0.861577168,0.138422832,1
